author_year,Sample.trt.name,Location,Substrate.source,Soil.type,Soil.texture,Soil.BD,Soil.pH,Substrate.amt,Added.C.type,Added.N.type,Headspace.gas,Inhibitors,Incubation.time,Temperature,N2O.ratio_trt,SD_trt,N2O.ratio_cont,SD_cont,n,C.initial,C.added,Total.C,N.initial,N.added,Total.N,C.N.total,C.N.added,,N2O.ratio_actual
Yanai_2007,nuf-a2-freeze-35h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,35,27,0.24,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-48h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,48,27,0.16,0.04,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-48h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,48,27,0.19,0.04,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-57h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,57,27,0.06,0.03,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-57h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,57,27,0.17,0.05,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-71h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,71,27,0,0.08,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-71h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,71,27,0.11,0.08,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a3-cont-2h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,2,27,0,0.27,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-2h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,2,27,1,0.27,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-4h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,4,27,0.28,0.03,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-4h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,4,27,0.49,0.07,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-6h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,6,27,0.3,0.07,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-6h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,6,27,0.5,0.09,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-8h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,8,27,0.37,0.05,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-8h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,8,27,0.65,0.07,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-10h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,10,27,0.45,0.04,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-10h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,10,27,0.83,0.18,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-12h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,12,27,0.56,0.05,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-12h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,12,27,0.73,0.16,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-14h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,14,27,0.46,0.02,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-14h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,14,27,0.67,0.1,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-18h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,18,27,0.32,0.02,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-18h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,18,27,0.57,0.06,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-24h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,24,27,0.22,0.02,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-24h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,24,27,0.46,0.05,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-30h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,30,27,0.16,0.01,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-30h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,30,27,0.34,0.03,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-35h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,35,27,0.11,0.02,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-35h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,35,27,0.24,0.02,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-48h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,48,27,0.03,0.01,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-48h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,48,27,0.04,0.01,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-cont-57h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,57,27,0,0,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yanai_2007,nuf-a3-freeze-57h,Japan,ag field,Acrisol,clay,1.58,6.8,5,none,KNO3,air,acetylene,57,27,0,0,NA,NA,2,133,0,133,14.2,0.14,14.34,9.274755927,0,,
Yu_2000,ag-NH4,Denmark,ag field,,loamy sand,,6.6,,none,NH4Cl,N2,acetylene,168,15,0.36,0.03,0.1,0.13,3,13,0,13,0.0074,0.01,0.0174,747.1264368,0,,
Yu_2000,ag-NO3,Denmark,ag field,,loamy sand,,6.6,,none,KNO3,N2,acetylene,168,15,0.18,0.04,0.1,0.13,3,13,0,13,0.0074,0.01,0.0174,747.1264368,0,,
Yu_2000,for-NH4,Denmark,forest,,loamy sand,,3.8,,none,NH4Cl,N2,acetylene,168,15,0.76,0.08,0.78,0.05,3,17,0,17,0.0066,0.01,0.0166,1024.096386,0,,
Yu_2000,for-NO3,Denmark,forest,,loamy sand,,3.8,,none,KNO3,N2,acetylene,168,15,0.91,0.09,0.78,0.05,3,17,0,17,0.0066,0.01,0.0166,1024.096386,0,,
Zhong_2015,aCO2-G0,New Zealand,pasture,Mollic Psammaquent,loamy sand,,5.94,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.9,1.07,NA,NA,3,33,1,34,0.002,0.05,0.052,653.8461538,19.23076923,,
Zhong_2015,aCO2-GR,New Zealand,pasture,Mollic Psammaquent,loamy sand,,5.94,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.6,0.27,NA,NA,3,33,1,34,0.003,0.05,0.053,641.509434,18.86792453,,
Zhong_2015,eCO2-G0,New Zealand,pasture,Mollic Psammaquent,loamy sand,,5.94,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.72,1.15,NA,NA,3,33,1,34,0.001,0.05,0.051,666.6666667,19.60784314,,
Zhong_2015,eCO2-GR,New Zealand,pasture,Mollic Psammaquent,loamy sand,,5.94,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.65,0.43,NA,NA,3,33,1,34,0.004,0.05,0.054,629.6296296,18.51851852,,
Zhong_2016,L-IG,New Zealand,pasture,Argillic Pallic,silt loam,,5.45,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.58,0.2,NA,NA,3,50.9,12,62.9,0.018,0.6,0.618,101.7799353,19.41747573,,
Zhong_2016,L-EG,New Zealand,pasture,Argillic Pallic,silt loam,,5.45,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.78,0.28,NA,NA,3,50.9,12,62.9,0.01,0.6,0.61,103.1147541,19.67213115,,
Zhong_2016,M-IG,New Zealand,pasture,Argillic Pallic,silt loam,,5.5,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.62,0.44,NA,NA,3,44.7,12,56.7,0.003,0.6,0.603,94.02985075,19.90049751,,
Zhong_2016,M-EG,New Zealand,pasture,Argillic Pallic,silt loam,,5.5,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.5,0.3,NA,NA,3,44.7,12,56.7,0.001,0.6,0.601,94.34276206,19.96672213,,
Zhong_2016,H-IG,New Zealand,pasture,Argillic Pallic,silt loam,,5.39,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.7,1.95,NA,NA,3,40.1,12,52.1,0,0.6,0.6,86.83333333,20,,
Zhong_2016,H-EG,New Zealand,pasture,Argillic Pallic,silt loam,,5.39,12,glucose + glutamic acid,KNO3,N2,acetylene,8,28,0.32,0.41,NA,NA,3,40.1,12,52.1,0,0.6,0.6,86.83333333,20,,
Zhong_2018,amb-t1,New Zealand,grassland,Mollic Psammaquent,sand,,6.3,12,glucose,KNO3,N2,"acetylene, some with fungicide or bactericide",48,28,0.86,0.15,NA,NA,3,54,0.05,54.05,4.5,0.05,4.55,11.87912088,0.010989011,,
Zhong_2018,CO2e-t1,New Zealand,grassland,Mollic Psammaquent,sand,,6.3,12,glucose,KNO3,N2,"acetylene, some with fungicide or bactericide",48,28,0.77,0.09,NA,NA,3,56,0.05,56.05,4.75,0.05,4.8,11.67708333,0.010416667,,
Zhong_2018,amb-t2,New Zealand,grassland,Mollic Psammaquent,sand,,6.3,12,glucose,KNO3,N2,"acetylene, some with fungicide or bactericide",48,28,0.59,0.15,NA,NA,3,54,0.05,54.05,4.5,0.05,4.55,11.87912088,0.010989011,,
Zhong_2018,CO2e-t2,New Zealand,grassland,Mollic Psammaquent,sand,,6.3,12,glucose,KNO3,N2,"acetylene, some with fungicide or bactericide",48,28,0.71,0.21,NA,NA,3,56,0.05,56.05,4.75,0.05,4.8,11.67708333,0.010416667,,
